id,job,job_cn
32561,housing development specialist,房地产开发专家
32562,housing director,住房主任
32564,housing inspector,房屋检查员
32557,housing case manager,住房案件经理
32563,housing grant analyst,住房补助分析师
32560,housing court judge,住房法庭法官
32558,housing coordinator,住房协调员
32556,housing assistant property manager,住房助理物业经理
32569,housing management representative,物业管理代表
32570,housing manager,住房管理员
32566,housing installer,房屋安装工
32565,housing inspectors,房屋检查员
32571,housing officer,住房官员
32568,housing management officer,住房管理官员
32567,housing liaison,住房联络员
32575,housing relocation,住房搬迁
32573,housing property manager,房地产经理
32572,housing project manager,住房项目经理
32576,housing specialist,房地产专家
32574,housing quality standard inspector,房屋质量标准检查员
32579,hr administrator,人力资源管理员
32582,hr assistant,人力资源助理
32587,hr clerk,人力资源专员
32581,hr analyst,人力资源分析师
32580,hr advisor,人力资源顾问
32583,hr associate,人力资源助理
32578,hr administrative assistant,人力资源行政助理
32584,hrbp,人力资源业务合作伙伴
32585,hr business partner,人力资源业务伙伴
32586,hr business partner consultant,人力资源业务伙伴顾问
32577,hplc chemist,高效液相色谱化学家
32595,hris analyst,人力资源分析师
32591,hr generalist,人力资源专员
32588,hr consultant,人力资源顾问
32590,hr director,人力资源总监
32593,hr internship,人力资源实习生
32592,hr intern,人力资源实习生
32594,hris administrator,人力资源信息系统管理员
32596,hris coordinator,人力资源协调员
32589,hr coordinator,人力资源协调员
32597,hris developer,人力资源信息系统开发人员
32600,hr leader,人力资源领导者
32601,hr manager,人力资源经理
32598,hris manager,人力资源经理
32602,hr operations advisor,人力资源运营顾问
32599,hris specialist,人力资源信息系统专家
32605,hr recruiter,人力资源招聘人员
32604,hr receptionist,人力资源接待员
32603,hr payroll coordinator,人力资源薪资协调员
32606,hr representative,人力资源代表
32608,hr specialist,人力资源专家
32612,hse manager,安全管理员
32609,hr systems analyst,人力资源系统分析师
32610,hse advisor,职业安全健康顾问
32607,hr shared services consultant,人力资源共享服务顾问
32615,html developer,网页开发者
32617,hub associate,枢纽助理
32611,hse coordinator,职业安全健康协调员
32614,hspt tutor,医院导师
32619,hub borer,中心钻
32618,hub bander,轮毂绑带
32620,hub cutter,轮毂切割机
32613,hse specialist,职业安全健康专家
32616,html web developer,网页前端开发人员
32623,hub lead,枢纽领导
32625,huc ob,无法翻译。
32622,hub inventory specialist,库存管理专家
32621,hub cutter apprentice,磨床学徒
32624,huc,无法翻译。
32628,hull drafter,船体绘图员
32627,hull builder,船体建造师
32639,human capital manager,人力资源经理
32637,human capital analyst,人力资源分析师
32626,hull and deck remover,船体和甲板拆除工
32638,human capital consultant,人力资源顾问
32634,hull outfit supervisor,船体装配主管
32635,hull sorter,船体分类员
32631,hull inspector,船体检查员
32629,huller operator,船体操作员
32636,human anatomy teacher,人体解剖学教师
32633,hull molder,船体成型工
32630,hull grinder,船体磨光工
32632,hull line crew member,船体线船员
32651,human intelligence,人力资源
32641,humane agent,人道主义者
32642,humane officer,人道官员
32646,human factors scientist,人因科学家
32647,human factors specialist,人因专家
32644,human factors engineer,人因工程师
32640,human development professor,人类发展教授
32649,human geography instructor,人文地理学教师
32645,human factors ergonomist,人因工程学家
32648,human geography faculty member,人文地理学教授
32643,human factors advisor lead,人因顾问主管
32650,human insights lead ads marketing,人类洞察力领导广告营销
32660,human performance consultant,人力资源顾问
32662,human performance technologist,人力资源管理专家
32655,humanities division chair,人文学院院长
32653,humanities coordinator,人文协调员
32654,humanities department chair,人文学院院长
32661,human performance professor,人类表现教授
32659,human machine interface engineer,人机界面工程师
32658,humanities teacher,人文学科教师
32657,humanities professor,人文学科教授
32656,humanities instructor,人文学科教师
32652,humanities and languages professor,人文学科和语言教授
32664,human relations manager,人事经理
32669,human resource analyst,人力资源分析师
32668,human resource advisor,人力资源顾问
32667,human resource adviser,人力资源顾问
32663,human projectile,人类投射物
32666,human relations teacher,人事关系教师
32665,human relations professor,人事关系教授
32673,human resource internship,人力资源实习
32672,human resource intern,人力资源实习生
32670,human resource assistant,人力资源助理
32671,human resource consultant,人力资源顾问
32676,human resource officer,人力资源官员
32675,human resource manager,人力资源经理
32678,human resources admin,人力资源管理员
32677,human resource professional,人力资源专业人士
32674,human resource management instructor,人力资源管理人员
32679,human resources administrator,人力资源管理员
32680,human resources advisor,人力资源顾问
32681,human resources analyst,人力资源分析师
32684,human resources associate,人力资源助理
32682,human resources assistant,人力资源助理
32690,human resources clerk,人力资源专员
32688,human resources benefits manager,人力资源福利经理
32689,human resources benefits specialist,人力资源福利专家
32683,human resources assistant manager,人力资源助理经理
32685,human resources benefits administrator,人力资源福利管理员
32691,human resources communications manager,人力资源沟通经理
32693,human resources compliance manager,人力资源合规经理
32686,human resources benefits assistant,人力资源福利助理
32692,human resources compensation analyst,人力资源薪酬分析师
32687,human resources benefits coordinator,人力资源福利协调员
32703,human resources generalist,人力资源专员
32698,human resources director,人力资源总监
32694,human resources consultant,人力资源顾问
32697,human resources designate,人力资源部
32696,human resources department supervisor,人力资源部主管
32701,human resources executive assistant,人力资源执行助理
32700,human resources executive,人力资源主管
32702,human resources file clerk,人力资源档案管理员
32695,human resources coordinator,人力资源协调员
32699,human resources district manager,人力资源区域经理
32705,human resources hr representative,人力资源代表
32704,human resources hr generalist,人力资源HR通用专家
32710,human resources mgr,人力资源经理
32707,human resources leader,人力资源领导者
32706,human resources intern,人力资源实习生
32715,human resources operations director,人力资源运营总监
32712,human resources office manager,人力资源办公室经理
32708,human resources manager,人力资源经理
32716,human resources operations manager,人力资源运营经理
32713,human resources officer,人力资源官员
32717,human resources operations specialist,人力资源运营专家
32711,human resources office assistant,人力资源办公室助理
32714,human resources operations coordinator,人力资源运营协调员
32709,human resources manager manufacturing,人力资源经理制造业
32729,human resources specialist,人力资源专家
32720,human resources project coordinator,人力资源项目经理
32718,human resources partner,人力资源合作伙伴
32726,human resources representative,人力资源代表
32722,human resources psychologist,人力资源心理学家
32721,human resources project manager,人力资源项目经理
32719,human resources professional,人力资源专业人士
32725,human resources recruiter,人力资源招聘人员
32727,human resources safety manager,人力资源安全经理
32728,human resources services specialist,人力资源服务专家
32723,human resources receptionist,人力资源接待员
32724,human resources records clerk,人力资源记录员
32737,human resources trainee,人力资源实习生
32730,human resources supervisor,人力资源主管
32734,human resources team member,人力资源团队成员
32732,human resources talent manager,人力资源人才经理
32735,human resources technician,人力资源技术员
32739,human resources training manager,人力资源培训经理
32736,human resources temp,人力资源临时工
32733,human resource statistician,人力资源统计员
32731,human resources support specialist,人力资源支持专家
32741,human service coordinator,人力资源协调员
32740,human resources vice president,人力资源副总裁
32738,human resources trainer,人力资源培训师
32750,human services supervisor,人力资源主管
32746,human services manager,人力资源经理
32751,human services worker,社会服务工作者
32747,human service specialist,人类服务专家
